id,Churn,genero,tiene_mas_60,posee_pareja,posee_dependientes,tiempo_contrato,servicio_telefono,multiples_lineas,tipo_internet,seguridad_online,backup_online,proteccion_dispositivo,soporte_tecnico,streaming_tv,streaming_peliculas,tipo_contrato,factura_digital,metodo_pago,valor_mensual,total_cobrado,cuentas_diarias
4884-ZTHVF,No,Femenino,Si,No,No,8,Si,No,Fibra óptica,No,Si,No,No,Si,No,Mensual,Si,Cheque electrónico,87.1,713.6,2.9033333333333333
4890-VMUAV,No,Masculino,No,No,No,63,Si,Si,DSL,Si,Si,Si,Si,No,No,Anual,No,Cheque electrónico,71.5,4576.3,2.3833333333333333
4891-NLUBA,No,Femenino,No,Si,Si,61,No,Sin servicio de teléfono,DSL,No,Si,Si,Si,Si,Si,Bienal,Si,Transferencia bancaria (automática),61.45,3751.15,2.0483333333333333
4892-VLANZ,Si,Masculino,No,No,No,1,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,19.8,19.8,0.66
4893-GYUJU,No,Femenino,No,No,No,50,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,Si,Cheque enviado por correo,19.35,1033.0,0.645
4895-TMWIR,Si,Masculino,Si,Si,No,11,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,19.95,214.75,0.6649999999999999
4896-CPRPF,No,Masculino,No,Si,Si,35,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Transferencia bancaria (automática),25.45,809.25,0.8483333333333333
4897-QSUYC,Si,Femenino,No,No,No,1,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Si,Cheque enviado por correo,20.15,20.15,0.6716666666666666
4900-MSOMT,No,Femenino,No,Si,Si,72,Si,Si,DSL,Si,Si,Si,Si,Si,No,Bienal,No,Transferencia bancaria (automática),80.2,5714.2,2.6733333333333333
4902-OHLSK,Si,Femenino,Si,No,No,29,Si,Si,Fibra óptica,No,No,No,Si,Si,Si,Mensual,No,Cheque electrónico,98.65,2862.75,3.2883333333333336
4903-CNOZC,No,Masculino,No,No,No,29,Si,Si,DSL,No,Si,Si,No,No,Si,Anual,No,Tarjeta de crédito (automático),70.9,1964.6,2.3633333333333337
4903-UYAVB,Si,Masculino,No,Si,No,5,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,19.35,126.05,0.645
4905-JEFDW,Si,Masculino,No,No,No,11,No,Sin servicio de teléfono,DSL,No,No,Si,No,Si,No,Anual,Si,Cheque electrónico,41.6,470.6,1.3866666666666667
4906-ZHGPK,No,Masculino,No,Si,Si,54,Si,Si,DSL,No,Si,No,Si,Si,No,Anual,Si,Cheque electrónico,70.7,3770.0,2.356666666666667
4908-XAXAY,No,Femenino,Si,No,No,49,Si,No,Fibra óptica,No,Si,Si,No,No,Si,Anual,Si,Transferencia bancaria (automática),89.85,4287.2,2.9949999999999997
4909-JOUPP,No,Masculino,Si,Si,No,72,Si,Si,Fibra óptica,No,Si,Si,Si,Si,Si,Bienal,No,Tarjeta de crédito (automático),109.7,7898.45,3.6566666666666667
4910-AQFFX,Si,Masculino,No,Si,Si,9,Si,Si,Fibra óptica,No,No,Si,No,No,No,Mensual,Si,Transferencia bancaria (automática),79.35,661.25,2.645
4910-GMJOT,Si,Femenino,No,No,No,1,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Mensual,Si,Cheque electrónico,94.6,94.6,3.1533333333333333
4911-BANWH,Si,Femenino,No,No,Si,31,Si,Si,Fibra óptica,No,No,No,No,Si,No,Mensual,Si,Tarjeta de crédito (automático),86.55,2697.4,2.885
4912-PIGUY,No,Femenino,No,No,No,1,Si,Si,Fibra óptica,No,No,No,No,Si,No,Mensual,Si,Cheque electrónico,84.6,84.6,2.82
4913-EHYUI,Si,Masculino,Si,Si,Si,56,Si,Si,Fibra óptica,Si,No,Si,No,Si,Si,Anual,Si,Transferencia bancaria (automática),104.55,5794.65,3.485
4915-BFSXL,No,Masculino,No,Si,Si,70,Si,Si,DSL,Si,No,Si,No,Si,No,Bienal,No,Tarjeta de crédito (automático),68.95,4858.7,2.2983333333333333
4918-FYJNT,No,Femenino,Si,Si,No,55,Si,Si,Fibra óptica,No,Si,Si,Si,No,No,Mensual,No,Cheque electrónico,90.45,5044.8,3.015
4918-QLLIW,Si,Masculino,No,No,No,3,Si,No,DSL,No,No,No,No,Si,No,Mensual,No,Tarjeta de crédito (automático),53.4,188.7,1.78
4919-IKATY,Si,Masculino,No,Si,Si,5,Si,Si,Fibra óptica,Si,No,Si,No,No,No,Mensual,Si,Cheque electrónico,84.5,453.75,2.816666666666667
4919-MOAVT,Si,Masculino,No,No,Si,3,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,No,Cheque electrónico,69.65,220.1,2.3216666666666668
4922-CVPDX,No,Femenino,No,Si,No,26,Si,No,DSL,No,Si,Si,No,Si,Si,Bienal,Si,Tarjeta de crédito (automático),73.5,1905.7,2.45
4923-ADWXJ,No,Femenino,No,No,No,25,Si,No,DSL,No,Si,No,Si,No,Si,Mensual,Si,Transferencia bancaria (automática),65.8,1679.65,2.1933333333333334
4925-LMHOK,Si,Masculino,No,No,No,15,Si,Si,DSL,No,Si,No,Si,No,No,Mensual,Si,Tarjeta de crédito (automático),58.6,939.7,1.9533333333333334
4926-UMJZD,No,Femenino,No,Si,No,31,Si,No,DSL,No,No,No,Si,No,No,Mensual,Si,Cheque enviado por correo,49.2,1498.55,1.6400000000000001
4927-WWOOZ,No,Masculino,No,Si,No,2,Si,Si,Fibra óptica,No,No,Si,No,Si,No,Mensual,Si,Cheque electrónico,91.45,171.45,3.0483333333333333
4929-BSTRX,Si,Femenino,No,No,No,1,Si,No,DSL,No,No,No,No,Si,No,Mensual,Si,Cheque enviado por correo,53.55,53.55,1.785
4929-ROART,No,Masculino,No,No,No,18,Si,Si,DSL,Si,No,No,No,No,No,Mensual,No,Cheque enviado por correo,56.25,969.85,1.875
4929-XIHVW,No,Masculino,Si,Si,No,2,Si,No,Fibra óptica,No,No,Si,No,Si,Si,Mensual,Si,Tarjeta de crédito (automático),95.5,181.65,3.183333333333333
4931-TRZWN,No,Femenino,No,No,No,13,Si,No,DSL,Si,No,No,No,Si,Si,Mensual,Si,Cheque electrónico,71.95,923.85,2.3983333333333334
4933-BSAIP,No,Femenino,No,Si,No,40,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,19.1,780.1,0.6366666666666667
4933-IKULF,No,Femenino,Si,No,No,17,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,20.65,330.6,0.6883333333333332
4936-YPJNK,No,Femenino,No,No,No,10,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Si,Cheque enviado por correo,19.9,199.45,0.6633333333333333
4937-QPZPO,No,Masculino,No,Si,Si,61,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Anual,Si,Cheque electrónico,99.9,6241.35,3.33
4939-KYYPY,No,Masculino,No,No,No,27,Si,Si,DSL,No,No,Si,Si,No,No,Mensual,No,Cheque electrónico,59.45,1611.65,1.9816666666666667
4940-KHCWD,No,Femenino,No,Si,No,60,No,Sin servicio de teléfono,DSL,Si,Si,No,Si,No,No,Bienal,No,Transferencia bancaria (automática),37.7,2288.7,1.2566666666666668
4942-VZZOM,No,Masculino,No,Si,No,64,Si,Si,DSL,Si,No,No,No,Si,No,Anual,Si,Tarjeta de crédito (automático),66.15,4392.5,2.205
4945-RVMTE,No,Femenino,No,No,No,28,Si,No,DSL,No,No,Si,No,Si,No,Mensual,Si,Transferencia bancaria (automática),59.55,1646.45,1.9849999999999999
4946-EDSEW,Si,Femenino,No,Si,Si,11,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Si,Cheque enviado por correo,19.25,180.3,0.6416666666666667
4947-DSMXK,No,Masculino,No,Si,Si,34,Si,Si,Fibra óptica,No,Si,No,No,Si,Si,Mensual,Si,Transferencia bancaria (automática),97.7,3410.0,3.256666666666667
4948-WBBKL,No,Femenino,Si,No,No,36,Si,Si,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Transferencia bancaria (automática),74.9,2659.45,2.496666666666667
4950-BDEUX,No,Masculino,No,No,No,35,No,Sin servicio de teléfono,DSL,No,No,Si,No,Si,Si,Mensual,No,Cheque electrónico,49.2,1701.65,1.6400000000000001
4950-HKQTE,No,Femenino,No,No,No,22,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,26.25,605.9,0.875
4951-UKAAQ,Si,Femenino,No,No,No,4,Si,Si,Fibra óptica,No,Si,No,No,No,Si,Mensual,Si,Cheque electrónico,88.95,355.2,2.9650000000000003
4952-YSOGZ,Si,Femenino,No,Si,Si,4,Si,Si,Fibra óptica,No,No,No,No,No,Si,Mensual,Si,Cheque electrónico,85.95,381.3,2.865
4955-VCWBI,No,Femenino,No,Si,Si,43,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,20.0,817.95,0.6666666666666666
4957-SREEC,No,Masculino,No,Si,Si,70,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Tarjeta de crédito (automático),20.35,1458.1,0.6783333333333333
4957-TIALW,No,Femenino,No,No,Si,15,Si,No,DSL,Si,Si,Si,Si,No,No,Anual,No,Tarjeta de crédito (automático),65.6,1010.0,2.1866666666666665
4957-TREIR,No,Masculino,No,No,No,3,Si,No,DSL,Si,No,No,Si,Si,No,Mensual,Si,Tarjeta de crédito (automático),64.4,195.65,2.146666666666667
4958-GZWIY,Si,Masculino,No,Si,Si,7,Si,No,DSL,No,No,Si,No,No,No,Mensual,No,Cheque electrónico,48.7,340.25,1.6233333333333335
4958-XCBDQ,Si,Masculino,Si,No,No,35,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Mensual,Si,Cheque electrónico,101.4,3496.3,3.3800000000000003
4959-JOSRX,Si,Femenino,No,Si,No,2,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,Tarjeta de crédito (automático),44.6,80.55,1.4866666666666668
4962-CHQPW,No,Masculino,No,No,Si,29,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,19.85,535.05,0.6616666666666667
4967-WPNCF,No,Masculino,No,No,No,72,No,Sin servicio de teléfono,DSL,Si,Si,Si,Si,Si,Si,Bienal,Si,Transferencia bancaria (automática),63.7,4464.8,2.1233333333333335
4971-PUYQO,Si,Femenino,No,No,No,27,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Mensual,Si,Cheque enviado por correo,94.55,2724.6,3.1516666666666664
4973-MGTON,No,Femenino,No,Si,No,71,Si,No,DSL,Si,Si,Si,Si,Si,Si,Bienal,Si,Tarjeta de crédito (automático),84.4,5969.3,2.8133333333333335
4973-RLZVI,No,Femenino,No,No,No,30,Si,No,DSL,Si,Si,Si,Si,Si,No,Anual,No,Tarjeta de crédito (automático),74.65,2308.6,2.4883333333333337
4976-LNFVV,No,Masculino,Si,Si,No,19,No,Sin servicio de teléfono,DSL,No,Si,Si,No,No,No,Mensual,Si,Tarjeta de crédito (automático),34.3,577.15,1.1433333333333333
4979-HPRFL,No,Masculino,No,Si,Si,56,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Transferencia bancaria (automática),24.15,1402.25,0.8049999999999999
4980-URKXC,No,Masculino,No,Si,No,36,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Transferencia bancaria (automática),20.85,720.05,0.6950000000000001
4981-FLTMF,No,Femenino,No,Si,Si,57,Si,Si,DSL,Si,Si,No,Si,No,No,Mensual,No,Transferencia bancaria (automática),65.2,3687.85,2.1733333333333333
4983-CCWMC,No,Masculino,No,No,No,3,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque enviado por correo,69.6,207.4,2.32
4983-CLMLV,No,Femenino,No,Si,No,52,Si,Si,Fibra óptica,No,Si,No,Si,Si,Si,Mensual,Si,Tarjeta de crédito (automático),102.7,5138.1,3.4233333333333333
4986-MXSFP,No,Femenino,No,No,No,2,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Si,Cheque enviado por correo,20.0,40.9,0.6666666666666666
4987-GQWPO,No,Masculino,No,No,No,17,No,Sin servicio de teléfono,DSL,No,No,No,No,No,No,Mensual,No,Tarjeta de crédito (automático),25.1,382.8,0.8366666666666667
4988-IQIGL,Si,Masculino,Si,No,No,1,Si,Si,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,75.35,75.35,2.5116666666666663
4989-LIXVT,No,Masculino,Si,No,No,68,Si,Si,Fibra óptica,No,Si,Si,No,No,Si,Mensual,Si,Cheque electrónico,95.9,6503.2,3.1966666666666668
4990-ALDGW,No,Masculino,No,No,No,57,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,20.75,1118.8,0.6916666666666667
4992-LTJNE,No,Masculino,No,Si,Si,72,Si,Si,DSL,Si,No,No,No,No,No,Bienal,No,Transferencia bancaria (automática),55.3,3983.6,1.8433333333333333
4993-JCRGJ,No,Masculino,No,No,No,26,Si,Si,Fibra óptica,No,No,Si,Si,No,No,Mensual,Si,Cheque enviado por correo,84.3,2281.6,2.81
4994-OBRSZ,No,Masculino,No,No,Si,14,Si,No,DSL,Si,Si,Si,Si,No,Si,Bienal,No,Transferencia bancaria (automática),76.1,1054.8,2.5366666666666666
4998-IKFSE,No,Femenino,No,No,No,30,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Mensual,No,Cheque electrónico,100.45,3096.9,3.3483333333333336
4999-IEZLT,No,Masculino,No,No,No,66,No,Sin servicio de teléfono,DSL,No,No,No,Si,No,No,Anual,No,Tarjeta de crédito (automático),29.45,1983.15,0.9816666666666667
5002-GCQFH,No,Masculino,No,Si,No,49,Si,Si,Fibra óptica,Si,Si,No,No,Si,No,Mensual,Si,Transferencia bancaria (automática),93.85,4733.1,3.128333333333333
5003-OKNNK,No,Femenino,No,Si,Si,15,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Tarjeta de crédito (automático),20.35,335.95,0.6783333333333333
5003-XZWWO,No,Masculino,No,Si,No,71,Si,Si,DSL,No,Si,Si,Si,Si,Si,Bienal,No,Tarjeta de crédito (automático),84.2,5956.85,2.8066666666666666
5006-MXVRN,No,Femenino,No,No,No,39,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Tarjeta de crédito (automático),20.7,762.45,0.69
5010-IPEAQ,No,Femenino,No,Si,Si,67,No,Sin servicio de teléfono,DSL,Si,Si,Si,Si,Si,No,Bienal,No,Tarjeta de crédito (automático),54.2,3623.95,1.8066666666666669
5012-YSPJJ,No,Masculino,No,Si,Si,31,Si,No,DSL,No,No,Si,Si,No,No,Mensual,No,Cheque enviado por correo,54.35,1647.0,1.8116666666666668
5013-SBUIH,Si,Femenino,No,No,No,50,Si,Si,Fibra óptica,Si,Si,No,Si,Si,Si,Bienal,Si,Cheque electrónico,109.65,5551.15,3.6550000000000002
5014-GSOUQ,No,Masculino,No,No,No,13,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,19.95,243.65,0.6649999999999999
5014-WUQMG,No,Masculino,No,Si,Si,47,Si,No,Fibra óptica,Si,Si,Si,No,No,Si,Anual,Si,Cheque electrónico,96.1,4391.45,3.203333333333333
5016-ETTFF,Si,Masculino,No,No,No,10,No,Sin servicio de teléfono,DSL,No,No,Si,No,No,No,Mensual,No,Cheque enviado por correo,29.5,255.25,0.9833333333333333
5016-IBERQ,No,Masculino,No,Si,No,23,Si,Si,Fibra óptica,No,Si,Si,No,No,No,Mensual,No,Cheque electrónico,84.25,1968.1,2.808333333333333
5016-LIPDW,No,Masculino,No,Si,Si,57,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,19.4,1061.6,0.6466666666666666
5018-GWURO,No,Femenino,No,Si,No,56,Si,Si,Fibra óptica,No,No,No,No,Si,No,Mensual,Si,Transferencia bancaria (automática),85.6,4902.8,2.853333333333333
5018-HEKFO,No,Femenino,No,No,No,10,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Si,Cheque enviado por correo,24.5,270.15,0.8166666666666667
5018-LXQQG,No,Femenino,No,Si,Si,30,Si,No,DSL,Si,No,No,Si,No,Si,Mensual,No,Transferencia bancaria (automática),66.3,1923.5,2.21
5019-GQVCR,No,Masculino,Si,No,No,43,Si,Si,Fibra óptica,No,No,No,No,Si,No,Mensual,Si,Cheque electrónico,84.85,3645.6,2.828333333333333
5020-ZSTTY,Si,Femenino,Si,No,No,54,Si,Si,DSL,Si,Si,No,Si,Si,Si,Anual,No,Transferencia bancaria (automática),82.45,4350.1,2.7483333333333335
5022-JNQEQ,No,Femenino,No,Si,Si,9,Si,No,Fibra óptica,No,No,No,Si,No,No,Mensual,Si,Cheque electrónico,75.85,647.5,2.5283333333333333
5022-KVDQT,No,Masculino,No,No,No,27,Si,Si,Fibra óptica,No,No,Si,No,No,No,Mensual,Si,Cheque electrónico,81.3,2272.8,2.71
5025-GOOKI,No,Femenino,No,No,No,20,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Si,Tarjeta de crédito (automático),18.9,347.65,0.63
5027-QPKTE,Si,Masculino,No,Si,No,7,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,69.35,451.1,2.3116666666666665
5027-XWQHA,Si,Masculino,No,No,No,6,Si,No,DSL,No,No,No,No,No,No,Mensual,No,Cheque electrónico,44.75,270.95,1.4916666666666667
5027-YOCXN,No,Masculino,No,Si,Si,51,Si,Si,Fibra óptica,Si,Si,No,Si,Si,Si,Anual,No,Tarjeta de crédito (automático),110.05,5686.4,3.6683333333333334
5028-GZLDO,Si,Masculino,No,No,No,2,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,No,Tarjeta de crédito (automático),70.7,140.7,2.356666666666667
5028-HTLJB,Si,Masculino,Si,No,No,1,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,20.05,20.05,0.6683333333333333
5032-MIYKT,No,Femenino,No,No,No,1,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque enviado por correo,70.7,70.7,2.356666666666667
5032-USPKF,No,Femenino,No,No,No,38,Si,Si,DSL,Si,Si,Si,No,Si,Si,Anual,No,Transferencia bancaria (automática),84.1,3187.65,2.8033333333333332
5035-BVCXS,No,Masculino,No,No,No,11,Si,No,Fibra óptica,No,Si,No,No,No,No,Mensual,Si,Cheque enviado por correo,75.9,866.4,2.5300000000000002
5035-PGZXH,No,Femenino,No,No,No,56,Si,Si,Fibra óptica,No,Si,Si,No,Si,Si,Anual,Si,Cheque electrónico,106.8,5914.4,3.56
5038-ETMLM,No,Femenino,No,Si,No,72,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Bienal,Si,Transferencia bancaria (automática),113.65,8182.75,3.7883333333333336
5039-LZRQT,No,Femenino,No,No,No,13,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,20.2,273.25,0.6733333333333333
5043-TRZWM,No,Femenino,No,No,No,1,Si,No,Fibra óptica,No,No,Si,No,No,No,Mensual,No,Cheque electrónico,75.55,75.55,2.518333333333333
5044-LRQAQ,No,Femenino,No,Si,No,7,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Transferencia bancaria (automática),69.2,477.55,2.3066666666666666
5044-XDPYX,No,Femenino,No,Si,No,51,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,25.5,1281.25,0.85
5046-NUHWD,No,Femenino,Si,Si,No,29,No,Sin servicio de teléfono,DSL,Si,No,Si,No,No,Si,Mensual,Si,Cheque electrónico,45.0,1228.65,1.5
5047-LHVLY,Si,Masculino,Si,No,Si,1,Si,No,DSL,No,No,Si,No,No,No,Mensual,Si,Cheque enviado por correo,50.15,50.15,1.6716666666666666
5049-GLYVG,Si,Masculino,No,No,No,1,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,20.6,20.6,0.6866666666666668
5049-MUBWG,No,Masculino,No,No,No,26,Si,No,DSL,Si,No,No,Si,Si,Si,Anual,No,Transferencia bancaria (automática),75.0,1908.35,2.5
5052-PNLOS,Si,Masculino,No,No,No,3,Si,Si,Fibra óptica,No,Si,Si,No,Si,Si,Mensual,Si,Transferencia bancaria (automática),105.35,323.25,3.5116666666666663
5054-IEXZT,Si,Masculino,No,No,Si,1,Si,No,Fibra óptica,No,Si,No,No,No,No,Mensual,Si,Cheque electrónico,75.35,75.35,2.5116666666666663
5055-BRMNE,No,Femenino,No,Si,Si,67,Si,Si,Fibra óptica,Si,No,No,Si,Si,Si,Bienal,No,Tarjeta de crédito (automático),106.7,7009.5,3.5566666666666666
5055-MGMGF,No,Femenino,No,Si,No,65,Si,Si,Fibra óptica,Si,No,Si,No,Si,Si,Mensual,Si,Cheque electrónico,105.05,6914.95,3.5016666666666665
5056-FIMPT,No,Femenino,No,No,Si,43,Si,No,Fibra óptica,Si,Si,No,Si,Si,Si,Anual,Si,Tarjeta de crédito (automático),106.0,4532.3,3.533333333333333
5057-LCOUI,Si,Femenino,No,No,No,39,No,Sin servicio de teléfono,DSL,No,No,Si,No,Si,Si,Mensual,Si,Cheque electrónico,50.75,2011.4,1.6916666666666667
5057-RKGLH,No,Femenino,No,Si,Si,9,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,20.35,191.1,0.6783333333333333
5060-TQUQN,No,Masculino,No,Si,Si,30,Si,Si,Fibra óptica,No,Si,No,Si,No,No,Mensual,Si,Transferencia bancaria (automática),83.55,2570.2,2.7849999999999997
5061-PBXFW,No,Femenino,No,Si,Si,32,Si,No,DSL,Si,Si,No,Si,No,No,Mensual,No,Transferencia bancaria (automática),61.4,1864.65,2.0466666666666664
5062-CJJKH,No,Masculino,No,Si,Si,25,Si,No,DSL,No,Si,Si,No,No,No,Anual,No,Cheque enviado por correo,53.65,1355.45,1.7883333333333333
5063-IUOKK,No,Masculino,No,No,No,13,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,19.75,265.75,0.6583333333333333
